Plate	Well	Plate_Well	siRNA Pool Identifier	Gene Identifier	Gene Symbol	Z-score (Spindly)	"Z-score (Large, spread)"	Z-score (Triangular)	Z-score (Fan)	"Z-score (Round, small)"	Z-score (High nuclear YAP/TAZ)	Z-score (Low nuclear YAP/TAZ)	Z-score (High total YAP/TAZ)	Z-score (Low total YAP/TAZ)	Has Phenotype	Phenotype Annotation Level	Phenotype 1	Phenotype 2	Phenotype 3	Phenotype 4	Phenotype 5	Phenotype 6	Phenotype 7	Phenotype 8	Phenotype 9
MDA-MB-231_ONTARGETPlus_1A	J9	MDA-MB-231_ONTARGETPlus_1A_J9	L-020318-02	55200	PLEKHG6									-1.638621671	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1A	K10	MDA-MB-231_ONTARGETPlus_1A_K10	L-008480-00	23365	ARHGEF12	4.28066704	1.696847329	2.232751245							yes	well	Spindly	"Large, spread"	Triangular						
MDA-MB-231_ONTARGETPlus_1A	K12	MDA-MB-231_ONTARGETPlus_1A_K12	L-009883-00	9181	ARHGEF2	1.735930622						-1.873254056			yes	well	Spindly						Low nuclear YAP/TAZ		
MDA-MB-231_ONTARGETPlus_1A	K13	MDA-MB-231_ONTARGETPlus_1A_K13	L-010371-02	89846	FGD3			3.74828194						-2.437678311	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1A	K14	MDA-MB-231_ONTARGETPlus_1A_K14	L-008395-00	388	RHOB			1.745616379						-2.259211911	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1A	K15	MDA-MB-231_ONTARGETPlus_1A_K15	L-010098-01	23263	MCF2L		3.178701077							-1.641734459	yes	well		"Large, spread"							Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1A	K17	MDA-MB-231_ONTARGETPlus_1A_K17	L-017096-01	55160	ARHGEF10L		3.919627951		2.477264776					-2.209900625	yes	well		"Large, spread"		Fan					Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1A	K19	MDA-MB-231_ONTARGETPlus_1A_K19	L-028077-01	152273	FGD5			1.529111995			2.032138718			-1.873816362	yes	well			Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1A	K20	MDA-MB-231_ONTARGETPlus_1A_K20	L-009252-00	23221	RHOBTB2				11.10605547		3.621058084			-1.949596618	yes	well				Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1A	K21	MDA-MB-231_ONTARGETPlus_1A_K21	L-007741-00	5880	RAC2	3.771719756		2.422192582							yes	well	Spindly		Triangular						
MDA-MB-231_ONTARGETPlus_1A	K22	MDA-MB-231_ONTARGETPlus_1A_K22	L-009883-00	9181	ARHGEF2	3.771719756						-1.815362896			yes	well	Spindly						Low nuclear YAP/TAZ		
MDA-MB-231_ONTARGETPlus_1A	K23	MDA-MB-231_ONTARGETPlus_1A_K23	M-004632-00	26524	LATS2			1.745616379			6.420068092			-5.717505143	yes	well			Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1A	K3	MDA-MB-231_ONTARGETPlus_1A_K3	L-010371-02	89846	FGD3	2.753825189		2.530444775						-2.47291849	yes	well	Spindly		Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1A	K4	MDA-MB-231_ONTARGETPlus_1A_K4	L-008868-00	11214	AKAP13		3.178701077	3.910660228						-2.766574803	yes	well		"Large, spread"	Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1A	K5	MDA-MB-231_ONTARGETPlus_1A_K5	L-010098-01	23263	MCF2L			1.907994668	1.518510255					-1.625341749	yes	well			Triangular	Fan					Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1A	K8	MDA-MB-231_ONTARGETPlus_1A_K8	L-009731-00	22899	ARHGEF15			2.719886111			3.136150703				yes	well			Triangular			High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_1A	K9	MDA-MB-231_ONTARGETPlus_1A_K9	L-010360-00	9826	ARHGEF11	1.863167443		2.936390496							yes	well	Spindly		Triangular						
MDA-MB-231_ONTARGETPlus_1A	L11	MDA-MB-231_ONTARGETPlus_1A_L11	L-003791-01	1124	CHN2	2.244877906		2.638696967							yes	well	Spindly		Triangular						
MDA-MB-231_ONTARGETPlus_1A	L12	MDA-MB-231_ONTARGETPlus_1A_L12	L-008611-00	29	ABR		1.696847329	2.070372957						-2.299347674	yes	well		"Large, spread"	Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1A	L13	MDA-MB-231_ONTARGETPlus_1A_L13	L-006450-00	1894	ECT2		1.696847329		6.152490443					-3.037656657	yes	well		"Large, spread"		Fan					Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1A	L14	MDA-MB-231_ONTARGETPlus_1A_L14	L-020314-00	23229	ARHGEF9	2.626588368		3.991849373			2.224447638			-3.034413483	yes	well	Spindly		Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1A	L15	MDA-MB-231_ONTARGETPlus_1A_L15	L-011253-00	1793	DOCK1	2.244877906									yes	well	Spindly								
MDA-MB-231_ONTARGETPlus_1A	L16	MDA-MB-231_ONTARGETPlus_1A_L16	L-009546-01	23616	SH3BP1		1.696847329							-1.565023114	yes	well		"Large, spread"							Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1A	L17	MDA-MB-231_ONTARGETPlus_1A_L17	L-022051-01	26030	PLEKHG3					1.531199641					yes	well					"Round, small"				
MDA-MB-231_ONTARGETPlus_1A	L18	MDA-MB-231_ONTARGETPlus_1A_L18	L-005199-00	7410	VAV2						2.824806532				yes	well						High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_1A	L19	MDA-MB-231_ONTARGETPlus_1A_L19	L-015006-00	84904	ARHGEF39		1.696847329				2.688514201			-2.871142097	yes	well		"Large, spread"				High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1A	L20	MDA-MB-231_ONTARGETPlus_1A_L20	L-009546-01	23616	SH3BP1			1.664427235						-2.230020495	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1A	L21	MDA-MB-231_ONTARGETPlus_1A_L21	L-013873-01	57449	PLEKHG5			2.070372957						-2.484148768	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1A	L22	MDA-MB-231_ONTARGETPlus_1A_L22	L-030269-01	55701	ARHGEF40			3.74828194			1.928210303			-2.065089268	yes	well			Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1A	L23	MDA-MB-231_ONTARGETPlus_1A_L23	M-004632-00	26524	LATS2			1.826805524			6.1059672			-5.787441947	yes	well			Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1A	L3	MDA-MB-231_ONTARGETPlus_1A_L3	L-014040-01	23348	DOCK9	3.771719756	2.437774203	3.369399266				-1.901207216		-2.399599578	yes	well	Spindly	"Large, spread"	Triangular				Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1A	L4	MDA-MB-231_ONTARGETPlus_1A_L4	L-009382-01	79658	ARHGAP10	2.117641085	1.696847329	2.205688197							yes	well	Spindly	"Large, spread"	Triangular						
MDA-MB-231_ONTARGETPlus_1A	L5	MDA-MB-231_ONTARGETPlus_1A_L5	L-027177-00	84033	OBSCN				1.678302675						yes	well				Fan					
MDA-MB-231_ONTARGETPlus_1A	L7	MDA-MB-231_ONTARGETPlus_1A_L7	L-010178-00	10451	VAV3	2.753825189	1.696847329								yes	well	Spindly	"Large, spread"							
MDA-MB-231_ONTARGETPlus_1A	L8	MDA-MB-231_ONTARGETPlus_1A_L8	L-017817-01	50619	DEF6		2.437774203	2.746949159			1.977665894			-1.842602682	yes	well		"Large, spread"	Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1A	L9	MDA-MB-231_ONTARGETPlus_1A_L9	L-008335-02	55114	ARHGAP17			1.529111995							yes	well			Triangular						
MDA-MB-231_ONTARGETPlus_1A	M10	MDA-MB-231_ONTARGETPlus_1A_M10	L-003860-00	387	RHOA	4.28066704		2.151562101				-5.187352037		-2.847681246	yes	well	Spindly		Triangular				Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1A	M12	MDA-MB-231_ONTARGETPlus_1A_M12	L-009882-00	58480	RHOU			1.637364187							yes	well			Triangular						
MDA-MB-231_ONTARGETPlus_1A	M13	MDA-MB-231_ONTARGETPlus_1A_M13	L-010360-00	9826	ARHGEF11			3.31527317			1.529588317				yes	well			Triangular			High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_1A	M15	MDA-MB-231_ONTARGETPlus_1A_M15	L-008431-01	221472	FGD2	2.372114727	2.437774203	3.342336218						-1.729825259	yes	well	Spindly	"Large, spread"	Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1A	M17	MDA-MB-231_ONTARGETPlus_1A_M17	L-008316-00	54509	RHOF			2.936390496	1.678302675					-1.566500254	yes	well			Triangular	Fan					Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1A	M18	MDA-MB-231_ONTARGETPlus_1A_M18	L-009237-00	9855	FARP2	1.608693801									yes	well	Spindly								
MDA-MB-231_ONTARGETPlus_1A	M19	MDA-MB-231_ONTARGETPlus_1A_M19	L-008370-01	128272	ARHGEF19			2.503381726							yes	well			Triangular						
MDA-MB-231_ONTARGETPlus_1A	M20	MDA-MB-231_ONTARGETPlus_1A_M20	L-009943-00	23433	RHOQ				2.637057197						yes	well				Fan					
MDA-MB-231_ONTARGETPlus_1A	M21	MDA-MB-231_ONTARGETPlus_1A_M21	L-005047-00	7204	TRIO			2.665760015			3.01187768				yes	well			Triangular			High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_1A	M22	MDA-MB-231_ONTARGETPlus_1A_M22	L-009731-00	22899	ARHGEF15		3.178701077				3.775048569				yes	well		"Large, spread"				High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_1A	M23	MDA-MB-231_ONTARGETPlus_1A_M23	L-012200-00	55249	YAP			1.935057716			3.671892036			-9.259039881	yes	well			Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1A	M3	MDA-MB-231_ONTARGETPlus_1A_M3	L-008555-00	389	RHOC	5.680272069		2.097436005				-1.850483533			yes	well	Spindly		Triangular				Low nuclear YAP/TAZ		
MDA-MB-231_ONTARGETPlus_1A	M4	MDA-MB-231_ONTARGETPlus_1A_M4	L-005057-00	998	CDC42	3.517246114									yes	well	Spindly								
MDA-MB-231_ONTARGETPlus_1A	M5	MDA-MB-231_ONTARGETPlus_1A_M5	L-003915-00	10276	NET1	2.88106201						-1.631985755			yes	well	Spindly						Low nuclear YAP/TAZ		
MDA-MB-231_ONTARGETPlus_1A	M7	MDA-MB-231_ONTARGETPlus_1A_M7	L-006374-00	171177	RHOV			1.745616379						-2.023736048	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1A	M8	MDA-MB-231_ONTARGETPlus_1A_M8	L-008365-00	6453	ITSN1	2.753825189									yes	well	Spindly								
MDA-MB-231_ONTARGETPlus_1A	M9	MDA-MB-231_ONTARGETPlus_1A_M9	L-009612-00	2245	FGD1			2.232751245							yes	well			Triangular						
MDA-MB-231_ONTARGETPlus_1A	N10	MDA-MB-231_ONTARGETPlus_1A_N10	L-026106-00	81704	DOCK8						1.94122203				yes	well						High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_1A	N11	MDA-MB-231_ONTARGETPlus_1A_N11	L-009266-00	10928	RALBP1	2.499351547			2.157679936						yes	well	Spindly			Fan					
MDA-MB-231_ONTARGETPlus_1A	N13	MDA-MB-231_ONTARGETPlus_1A_N13	L-011253-00	1793	DOCK1	5.044087965						-1.645989903			yes	well	Spindly						Low nuclear YAP/TAZ		
MDA-MB-231_ONTARGETPlus_1A	N14	MDA-MB-231_ONTARGETPlus_1A_N14	L-021122-00	9824	ARHGAP11A	2.626588368		2.638696967						-1.689881742	yes	well	Spindly		Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1A	N15	MDA-MB-231_ONTARGETPlus_1A_N15	L-008335-02	55114	ARHGAP17	1.735930622									yes	well	Spindly								
MDA-MB-231_ONTARGETPlus_1A	N18	MDA-MB-231_ONTARGETPlus_1A_N18	L-015696-01	139818	DOCK11		1.696847329	4.181290709			2.18894106			-3.770682763	yes	well		"Large, spread"	Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1A	N19	MDA-MB-231_ONTARGETPlus_1A_N19	L-010178-00	10451	VAV3			1.853868572							yes	well			Triangular						
MDA-MB-231_ONTARGETPlus_1A	N20	MDA-MB-231_ONTARGETPlus_1A_N20	L-026106-00	81704	DOCK8		3.919627951				2.61705997			-1.570584584	yes	well		"Large, spread"				High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1A	N21	MDA-MB-231_ONTARGETPlus_1A_N21	L-026514-01	57569	ARHGAP20	1.990404264			1.518510255						yes	well	Spindly			Fan					
MDA-MB-231_ONTARGETPlus_1A	N22	MDA-MB-231_ONTARGETPlus_1A_N22	L-017968-01	9732	DOCK4	2.244877906			1.518510255		1.826376996				yes	well	Spindly			Fan		High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_1A	N23	MDA-MB-231_ONTARGETPlus_1A_N23	L-012200-00	55249	YAP			1.502048946			3.325758035			-9.043385708	yes	well			Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1A	N3	MDA-MB-231_ONTARGETPlus_1A_N3	L-009580-00	394	ARHGAP5					3.651035293					yes	well					"Round, small"				
MDA-MB-231_ONTARGETPlus_1A	N4	MDA-MB-231_ONTARGETPlus_1A_N4	L-023690-00	64857	PLEKHG2			3.829471084						-1.74806411	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1A	N5	MDA-MB-231_ONTARGETPlus_1A_N5	L-020318-02	55200	PLEKHG6	1.990404264									yes	well	Spindly								
MDA-MB-231_ONTARGETPlus_1A	N6	MDA-MB-231_ONTARGETPlus_1A_N6	L-024745-01	57480	PLEKHG1	1.608693801									yes	well	Spindly								
MDA-MB-231_ONTARGETPlus_1A	N7	MDA-MB-231_ONTARGETPlus_1A_N7	L-014168-00	57679	ALS2	1.735930622			1.518510255						yes	well	Spindly			Fan					
MDA-MB-231_ONTARGETPlus_1A	N8	MDA-MB-231_ONTARGETPlus_1A_N8	L-024745-01	57480	PLEKHG1			2.774012208	1.997887515						yes	well			Triangular	Fan					
MDA-MB-231_ONTARGETPlus_1A	N9	MDA-MB-231_ONTARGETPlus_1A_N9	L-014040-01	23348	DOCK9	5.044087965		3.396462314						-2.183543618	yes	well	Spindly		Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	C10	MDA-MB-231_ONTARGETPlus_1B_C10	L-026895-00	55785	FGD6	1.773275303		1.592007079						-1.912200382	yes	well	Spindly		Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	C11	MDA-MB-231_ONTARGETPlus_1B_C11	L-014602-00	80243	PREX2	2.626500066	1.766745842								yes	well	Spindly	"Large, spread"							
MDA-MB-231_ONTARGETPlus_1B	C12	MDA-MB-231_ONTARGETPlus_1B_C12	L-007794-00	390	RND3	2.733153161		4.181157844						-4.884462145	yes	well	Spindly		Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	C13	MDA-MB-231_ONTARGETPlus_1B_C13	L-010234-00	27237	ARHGEF16	1.773275303	1.766745842	3.336277068			3.371332376			-2.725314968	yes	well	Spindly	"Large, spread"	Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	C14	MDA-MB-231_ONTARGETPlus_1B_C14	L-003560-00	5879	RAC1	2.199887684								-1.791926452	yes	well	Spindly								Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	C15	MDA-MB-231_ONTARGETPlus_1B_C15	L-008370-01	128272	ARHGEF19									-2.198334105	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	C16	MDA-MB-231_ONTARGETPlus_1B_C16	L-004121-01	115557	ARHGEF25			2.491396292						-2.923819158	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	C17	MDA-MB-231_ONTARGETPlus_1B_C17	L-009841-00	50618	ITSN2			2.954718008			4.329378997			-3.1930086	yes	well			Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	C18	MDA-MB-231_ONTARGETPlus_1B_C18	L-010063-01	57580	PREX1			2.600413167						-1.648162834	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	C19	MDA-MB-231_ONTARGETPlus_1B_C19	L-009421-00	9138	ARHGEF1			1.728278172						-2.263017564	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	C20	MDA-MB-231_ONTARGETPlus_1B_C20	L-007794-00	390	RND3	1.986581493		2.573158948						-5.273976429	yes	well	Spindly		Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	C21	MDA-MB-231_ONTARGETPlus_1B_C21	L-005195-00	6655	SOS2						2.781680723				yes	well						High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_1B	C22	MDA-MB-231_ONTARGETPlus_1B_C22	L-009313-01	23101	MCF2L2	1.559969112								-1.713011564	yes	well	Spindly								Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	C3	MDA-MB-231_ONTARGETPlus_1B_C3	L-003904-00	4168	MCF2			5.135055495			4.320267667			-3.784630842	yes	well			Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	C4	MDA-MB-231_ONTARGETPlus_1B_C4	L-009727-00	8153	RND2		1.766745842	2.872955353			2.54090899			-2.186215783	yes	well		"Large, spread"	Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	C5	MDA-MB-231_ONTARGETPlus_1B_C5	L-009654-00	23370	ARHGEF18					3.116717711					yes	well					"Round, small"				
MDA-MB-231_ONTARGETPlus_1B	C6	MDA-MB-231_ONTARGETPlus_1B_C6	L-008480-00	23365	ARHGEF12	4.012990306	3.283548847	4.126649407						-3.031258726	yes	well	Spindly	"Large, spread"	Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	C7	MDA-MB-231_ONTARGETPlus_1B_C7	L-010367-00	57381	RHOJ				1.534644512						yes	well				Fan					
MDA-MB-231_ONTARGETPlus_1B	C8	MDA-MB-231_ONTARGETPlus_1B_C8	L-005093-00	7984	ARHGEF5	1.986581493	7.833957861	2.436887855						-3.430244618	yes	well	Spindly	"Large, spread"	Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	C9	MDA-MB-231_ONTARGETPlus_1B_C9	L-007741-00	5880	RAC2									-1.802129829	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	D10	MDA-MB-231_ONTARGETPlus_1B_D10	L-032389-01	440107	PLEKHG7									-3.766607509	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	D11	MDA-MB-231_ONTARGETPlus_1B_D11	L-008434-00	26230	TIAM2			2.464142074						-4.387528761	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	D12	MDA-MB-231_ONTARGETPlus_1B_D12	L-030269-01	55701	ARHGEF40		1.766745842	2.600413167			1.583120847			-2.106598555	yes	well		"Large, spread"	Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	D13	MDA-MB-231_ONTARGETPlus_1B_D13	L-003932-00	7074	TIAM1				2.156913233						yes	well				Fan					
MDA-MB-231_ONTARGETPlus_1B	D16	MDA-MB-231_ONTARGETPlus_1B_D16	L-020676-00	56848	ARHGEF38	1.986581493									yes	well	Spindly								
MDA-MB-231_ONTARGETPlus_1B	D17	MDA-MB-231_ONTARGETPlus_1B_D17	L-026304-01	23268	DNMBP			2.191599888						-2.824332913	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	D18	MDA-MB-231_ONTARGETPlus_1B_D18	L-009616-00	8874	ARHGEF7	1.666622207		1.564752861						-2.442086149	yes	well	Spindly		Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	D19	MDA-MB-231_ONTARGETPlus_1B_D19	L-009238-01	9912	ARHGAP44						1.615882862				yes	well						High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_1B	D21	MDA-MB-231_ONTARGETPlus_1B_D21	L-009238-01	9912	ARHGAP44						1.693878428				yes	well						High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_1B	D3	MDA-MB-231_ONTARGETPlus_1B_D3	L-024733-01	345930	ECT2L									-1.882294561	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	D4	MDA-MB-231_ONTARGETPlus_1B_D4	L-015696-01	139818	DOCK11			3.636073473						-4.704069614	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	D6	MDA-MB-231_ONTARGETPlus_1B_D6	L-005199-00	7410	VAV2						2.710664047			-1.922317223	yes	well						High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	D8	MDA-MB-231_ONTARGETPlus_1B_D8	L-008611-00	29	ABR				1.534644512		2.309313206			-1.979452327	yes	well				Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	D9	MDA-MB-231_ONTARGETPlus_1B_D9	L-006450-00	1894	ECT2		7.833957861		6.979495819					-3.591097027	yes	well		"Large, spread"		Fan					Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	E10	MDA-MB-231_ONTARGETPlus_1B_E10	L-009313-01	23101	MCF2L2									-1.755515848	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	E11	MDA-MB-231_ONTARGETPlus_1B_E11	L-009354-01	25791	NGEF			1.592007079	1.534644512					-1.90067314	yes	well			Triangular	Fan					Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	E12	MDA-MB-231_ONTARGETPlus_1B_E12	L-010063-01	57580	PREX1									-1.538807614	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	E13	MDA-MB-231_ONTARGETPlus_1B_E13	L-003915-00	10276	NET1	3.266418638						-1.680415275			yes	well	Spindly						Low nuclear YAP/TAZ		
MDA-MB-231_ONTARGETPlus_1B	E14	MDA-MB-231_ONTARGETPlus_1B_E14	L-003560-00	5879	RAC1									-2.160850495	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	E15	MDA-MB-231_ONTARGETPlus_1B_E15	L-009841-00	50618	ITSN2			3.854107221			4.497583189			-3.006974313	yes	well			Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	E16	MDA-MB-231_ONTARGETPlus_1B_E16	L-009882-00	58480	RHOU									-1.923117166	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	E17	MDA-MB-231_ONTARGETPlus_1B_E17	L-014602-00	80243	PREX2	1.773275303		1.646515516							yes	well	Spindly		Triangular						
MDA-MB-231_ONTARGETPlus_1B	E18	MDA-MB-231_ONTARGETPlus_1B_E18	L-004121-01	115557	ARHGEF25									-1.854420217	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	E19	MDA-MB-231_ONTARGETPlus_1B_E19	L-006374-00	171177	RHOV									-2.057642493	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	E20	MDA-MB-231_ONTARGETPlus_1B_E20	L-008940-00	29984	RHOD							-1.56287266			yes	well							Low nuclear YAP/TAZ		
MDA-MB-231_ONTARGETPlus_1B	E22	MDA-MB-231_ONTARGETPlus_1B_E22	L-024506-00	64283	ARHGEF28			1.592007079							yes	well			Triangular						
MDA-MB-231_ONTARGETPlus_1B	E3	MDA-MB-231_ONTARGETPlus_1B_E3	L-017096-01	55160	ARHGEF10L		3.283548847	2.246108325	3.090316314					-3.155779452	yes	well		"Large, spread"	Triangular	Fan					Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	E4	MDA-MB-231_ONTARGETPlus_1B_E4	L-008395-00	388	RHOB									-2.519805588	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
