Plate,Comment [Operetta Plate Name],Comment [Operetta Measurement],Plate Column,Plate Row,Well,Well Number,Comment [BioSamples Identifier],Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Characteristics [Cell Type],Term Source 2 REF,Term Source 2 Accession,Characteristics [Progenitor Cell Type],Term Source 3 REF,Term Source 3 Accession,Characteristics [Donor Identifier],Characteristics [Sex],Term Source 4 REF,Term Source 4 Accession,Characteristics [Age],Characteristics [Disease State],Term Source 5 REF,Term Source 5 Accession,Characteristics [Ethnicity],Experimental Condition [Cell Line],Experimental Condition [Compound],Term Source 6 REF,Term Source 6 Accession,Comment[ChEMBL Identifier],Experimental Condition [Dose],Control Type,Control Comments,Channels,Comments,Results Measurements,Results Summary
experiment_34,2015-05-22 HipSci Exp34,Measurement1,9,3,C9,33,SAMEA2399123,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI0413i-xekf_1,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-xekf,female,PATO,PATO_0000383,,normal,PATO,PATO_0000461,,HPSI0413i-xekf_1,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,5 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI0413i-xekf_1/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI0413i-xekf_1/
experiment_34,2015-05-22 HipSci Exp34,Measurement1,10,3,C10,34,SAMEA2399123,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI0413i-xekf_1,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-xekf,female,PATO,PATO_0000383,,normal,PATO,PATO_0000461,,HPSI0413i-xekf_1,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,1 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI0413i-xekf_1/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI0413i-xekf_1/
experiment_34,2015-05-22 HipSci Exp34,Measurement1,2,4,D2,38,SAMEA4341975,Homo sapiens,NCBITaxon,NCBITaxon_9606,CTRL0214pf-iely,induced pluripotent stem cell,EFO,EFO_0004905,,,,,male,PATO,PATO_0000384,65 year,Unaffected by Alpha-1-antitrypsin deficiency due to genetic modification of affected line,,,,CTRL0214pf-iely,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,25 microgram per milliliter,,control cell line,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/control_cell_lines/CTRL0214pf-iely/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/control_cell_lines/CTRL0214pf-iely/
experiment_34,2015-05-22 HipSci Exp34,Measurement1,3,4,D3,39,SAMEA4341975,Homo sapiens,NCBITaxon,NCBITaxon_9606,CTRL0214pf-iely,induced pluripotent stem cell,EFO,EFO_0004905,,,,,male,PATO,PATO_0000384,65 year,Unaffected by Alpha-1-antitrypsin deficiency due to genetic modification of affected line,,,,CTRL0214pf-iely,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,5 microgram per milliliter,,control cell line,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/control_cell_lines/CTRL0214pf-iely/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/control_cell_lines/CTRL0214pf-iely/
experiment_34,2015-05-22 HipSci Exp34,Measurement1,4,4,D4,40,SAMEA4341975,Homo sapiens,NCBITaxon,NCBITaxon_9606,CTRL0214pf-iely,induced pluripotent stem cell,EFO,EFO_0004905,,,,,male,PATO,PATO_0000384,65 year,Unaffected by Alpha-1-antitrypsin deficiency due to genetic modification of affected line,,,,CTRL0214pf-iely,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,1 microgram per milliliter,,control cell line,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/control_cell_lines/CTRL0214pf-iely/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/control_cell_lines/CTRL0214pf-iely/
experiment_34,2015-05-22 HipSci Exp34,Measurement1,5,4,D5,41,SAMEA4341975,Homo sapiens,NCBITaxon,NCBITaxon_9606,CTRL0214pf-iely,induced pluripotent stem cell,EFO,EFO_0004905,,,,,male,PATO,PATO_0000384,65 year,Unaffected by Alpha-1-antitrypsin deficiency due to genetic modification of affected line,,,,CTRL0214pf-iely,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,25 microgram per milliliter,,control cell line,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/control_cell_lines/CTRL0214pf-iely/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/control_cell_lines/CTRL0214pf-iely/
experiment_34,2015-05-22 HipSci Exp34,Measurement1,6,4,D6,42,SAMEA4341975,Homo sapiens,NCBITaxon,NCBITaxon_9606,CTRL0214pf-iely,induced pluripotent stem cell,EFO,EFO_0004905,,,,,male,PATO,PATO_0000384,65 year,Unaffected by Alpha-1-antitrypsin deficiency due to genetic modification of affected line,,,,CTRL0214pf-iely,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,5 microgram per milliliter,,control cell line,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/control_cell_lines/CTRL0214pf-iely/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/control_cell_lines/CTRL0214pf-iely/
experiment_34,2015-05-22 HipSci Exp34,Measurement1,7,4,D7,43,SAMEA4341975,Homo sapiens,NCBITaxon,NCBITaxon_9606,CTRL0214pf-iely,induced pluripotent stem cell,EFO,EFO_0004905,,,,,male,PATO,PATO_0000384,65 year,Unaffected by Alpha-1-antitrypsin deficiency due to genetic modification of affected line,,,,CTRL0214pf-iely,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,1 microgram per milliliter,,control cell line,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/control_cell_lines/CTRL0214pf-iely/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/control_cell_lines/CTRL0214pf-iely/
experiment_34,2015-05-22 HipSci Exp34,Measurement1,8,4,D8,44,SAMEA4341975,Homo sapiens,NCBITaxon,NCBITaxon_9606,CTRL0214pf-iely,induced pluripotent stem cell,EFO,EFO_0004905,,,,,male,PATO,PATO_0000384,65 year,Unaffected by Alpha-1-antitrypsin deficiency due to genetic modification of affected line,,,,CTRL0214pf-iely,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,25 microgram per milliliter,,control cell line,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/control_cell_lines/CTRL0214pf-iely/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/control_cell_lines/CTRL0214pf-iely/
experiment_34,2015-05-22 HipSci Exp34,Measurement1,9,4,D9,45,SAMEA4341975,Homo sapiens,NCBITaxon,NCBITaxon_9606,CTRL0214pf-iely,induced pluripotent stem cell,EFO,EFO_0004905,,,,,male,PATO,PATO_0000384,65 year,Unaffected by Alpha-1-antitrypsin deficiency due to genetic modification of affected line,,,,CTRL0214pf-iely,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,5 microgram per milliliter,,control cell line,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/control_cell_lines/CTRL0214pf-iely/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/control_cell_lines/CTRL0214pf-iely/
experiment_34,2015-05-22 HipSci Exp34,Measurement1,10,4,D10,46,SAMEA4341975,Homo sapiens,NCBITaxon,NCBITaxon_9606,CTRL0214pf-iely,induced pluripotent stem cell,EFO,EFO_0004905,,,,,male,PATO,PATO_0000384,65 year,Unaffected by Alpha-1-antitrypsin deficiency due to genetic modification of affected line,,,,CTRL0214pf-iely,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,1 microgram per milliliter,,control cell line,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/control_cell_lines/CTRL0214pf-iely/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/control_cell_lines/CTRL0214pf-iely/
experiment_34,2015-05-22 HipSci Exp34,Measurement1,2,5,E2,50,SAMEA2398133,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI1113i-zuta_1,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-ffdk,male,PATO,PATO_0000384,40-44 years,normal,PATO,PATO_0000461,,HPSI1113i-zuta_1,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,25 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI1113i-zuta_1/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI1113i-zuta_1/
experiment_34,2015-05-22 HipSci Exp34,Measurement1,3,5,E3,51,SAMEA2398133,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI1113i-zuta_1,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-ffdk,male,PATO,PATO_0000384,40-44 years,normal,PATO,PATO_0000461,,HPSI1113i-zuta_1,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,5 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI1113i-zuta_1/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI1113i-zuta_1/
experiment_34,2015-05-22 HipSci Exp34,Measurement1,4,5,E4,52,SAMEA2398133,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI1113i-zuta_1,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-ffdk,male,PATO,PATO_0000384,40-44 years,normal,PATO,PATO_0000461,,HPSI1113i-zuta_1,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,1 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI1113i-zuta_1/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI1113i-zuta_1/
experiment_34,2015-05-22 HipSci Exp34,Measurement1,5,5,E5,53,SAMEA2398133,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI1113i-zuta_1,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-ffdk,male,PATO,PATO_0000384,40-44 years,normal,PATO,PATO_0000461,,HPSI1113i-zuta_1,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,25 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI1113i-zuta_1/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI1113i-zuta_1/
experiment_34,2015-05-22 HipSci Exp34,Measurement1,6,5,E6,54,SAMEA2398133,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI1113i-zuta_1,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-ffdk,male,PATO,PATO_0000384,40-44 years,normal,PATO,PATO_0000461,,HPSI1113i-zuta_1,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,5 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI1113i-zuta_1/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI1113i-zuta_1/
experiment_34,2015-05-22 HipSci Exp34,Measurement1,7,5,E7,55,SAMEA2398133,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI1113i-zuta_1,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-ffdk,male,PATO,PATO_0000384,40-44 years,normal,PATO,PATO_0000461,,HPSI1113i-zuta_1,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,1 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI1113i-zuta_1/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI1113i-zuta_1/
experiment_34,2015-05-22 HipSci Exp34,Measurement1,8,5,E8,56,SAMEA2398133,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI1113i-zuta_1,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-ffdk,male,PATO,PATO_0000384,40-44 years,normal,PATO,PATO_0000461,,HPSI1113i-zuta_1,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,25 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI1113i-zuta_1/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI1113i-zuta_1/
experiment_34,2015-05-22 HipSci Exp34,Measurement1,9,5,E9,57,SAMEA2398133,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI1113i-zuta_1,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-ffdk,male,PATO,PATO_0000384,40-44 years,normal,PATO,PATO_0000461,,HPSI1113i-zuta_1,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,5 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI1113i-zuta_1/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI1113i-zuta_1/
experiment_34,2015-05-22 HipSci Exp34,Measurement1,10,5,E10,58,SAMEA2398133,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI1113i-zuta_1,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-ffdk,male,PATO,PATO_0000384,40-44 years,normal,PATO,PATO_0000461,,HPSI1113i-zuta_1,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,1 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI1113i-zuta_1/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI1113i-zuta_1/
experiment_34,2015-05-22 HipSci Exp34,Measurement1,2,6,F2,62,SAMEA2398073,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI0913i-ffdz_2,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-fpdl,female,PATO,PATO_0000383,45-49 years,normal,PATO,PATO_0000461,,HPSI0913i-ffdz_2,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,25 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI0913i-ffdz_2/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI0913i-ffdz_2/
experiment_34,2015-05-22 HipSci Exp34,Measurement1,3,6,F3,63,SAMEA2398073,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI0913i-ffdz_2,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-fpdl,female,PATO,PATO_0000383,45-49 years,normal,PATO,PATO_0000461,,HPSI0913i-ffdz_2,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,5 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI0913i-ffdz_2/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI0913i-ffdz_2/
experiment_34,2015-05-22 HipSci Exp34,Measurement1,4,6,F4,64,SAMEA2398073,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI0913i-ffdz_2,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-fpdl,female,PATO,PATO_0000383,45-49 years,normal,PATO,PATO_0000461,,HPSI0913i-ffdz_2,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,1 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI0913i-ffdz_2/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI0913i-ffdz_2/
experiment_34,2015-05-22 HipSci Exp34,Measurement1,5,6,F5,65,SAMEA2398073,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI0913i-ffdz_2,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-fpdl,female,PATO,PATO_0000383,45-49 years,normal,PATO,PATO_0000461,,HPSI0913i-ffdz_2,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,25 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI0913i-ffdz_2/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI0913i-ffdz_2/
experiment_34,2015-05-22 HipSci Exp34,Measurement1,6,6,F6,66,SAMEA2398073,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI0913i-ffdz_2,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-fpdl,female,PATO,PATO_0000383,45-49 years,normal,PATO,PATO_0000461,,HPSI0913i-ffdz_2,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,5 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI0913i-ffdz_2/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI0913i-ffdz_2/
experiment_34,2015-05-22 HipSci Exp34,Measurement1,7,6,F7,67,SAMEA2398073,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI0913i-ffdz_2,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-fpdl,female,PATO,PATO_0000383,45-49 years,normal,PATO,PATO_0000461,,HPSI0913i-ffdz_2,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,1 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI0913i-ffdz_2/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI0913i-ffdz_2/
experiment_34,2015-05-22 HipSci Exp34,Measurement1,8,6,F8,68,SAMEA2398073,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI0913i-ffdz_2,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-fpdl,female,PATO,PATO_0000383,45-49 years,normal,PATO,PATO_0000461,,HPSI0913i-ffdz_2,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,25 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI0913i-ffdz_2/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI0913i-ffdz_2/
experiment_34,2015-05-22 HipSci Exp34,Measurement1,9,6,F9,69,SAMEA2398073,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI0913i-ffdz_2,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-fpdl,female,PATO,PATO_0000383,45-49 years,normal,PATO,PATO_0000461,,HPSI0913i-ffdz_2,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,5 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI0913i-ffdz_2/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI0913i-ffdz_2/
experiment_34,2015-05-22 HipSci Exp34,Measurement1,10,6,F10,70,SAMEA2398073,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI0913i-ffdz_2,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-fpdl,female,PATO,PATO_0000383,45-49 years,normal,PATO,PATO_0000461,,HPSI0913i-ffdz_2,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,1 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI0913i-ffdz_2/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI0913i-ffdz_2/
experiment_34,2015-05-22 HipSci Exp34,Measurement1,2,7,G2,74,SAMEA2464814,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI1113i-wetu_2,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-wetu,female,PATO,PATO_0000383,55-59 years,normal,PATO,PATO_0000461,white - white british,HPSI1113i-wetu_2,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,25 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI1113i-wetu_2/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI1113i-wetu_2/
experiment_34,2015-05-22 HipSci Exp34,Measurement1,3,7,G3,75,SAMEA2464814,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI1113i-wetu_2,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-wetu,female,PATO,PATO_0000383,55-59 years,normal,PATO,PATO_0000461,white - white british,HPSI1113i-wetu_2,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,5 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI1113i-wetu_2/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI1113i-wetu_2/
experiment_34,2015-05-22 HipSci Exp34,Measurement1,4,7,G4,76,SAMEA2464814,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI1113i-wetu_2,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-wetu,female,PATO,PATO_0000383,55-59 years,normal,PATO,PATO_0000461,white - white british,HPSI1113i-wetu_2,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,1 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI1113i-wetu_2/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI1113i-wetu_2/
experiment_34,2015-05-22 HipSci Exp34,Measurement1,5,7,G5,77,SAMEA2464814,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI1113i-wetu_2,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-wetu,female,PATO,PATO_0000383,55-59 years,normal,PATO,PATO_0000461,white - white british,HPSI1113i-wetu_2,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,25 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI1113i-wetu_2/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI1113i-wetu_2/
